SERMON_SLUG,CITATION_RAW,CITATION,BOOK_SLUG,CHAPTER,VERSE,API_URL
1613-schilling-vier-predigten-von,Esa. 38,Isa 38,isaiah,38,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/38.json
1613-schilling-vier-predigten-von,Heb.10,Heb 10,hebrews,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/10.json
1613-schilling-vier-predigten-von,Col. 3,Col 3,colossians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/colossians/chapters/3.json
1613-schilling-vier-predigten-von,Psal. 84,Ps 84,psalms,84,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/84.json
1613-schilling-vier-predigten-von,Psal. 27,Ps 27,psalms,27,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/27.json
1613-schilling-vier-predigten-von,2. Petr.L,2 Pet 50,2peter,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2peter/chapters/50.json
1613-schilling-vier-predigten-von,2. Sam. 23,2 Samuel 23,2samuel,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/23.json
1613-schilling-vier-predigten-von,Esa. 50,Isa 50,isaiah,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/50.json
1613-schilling-vier-predigten-von,Eccles. c.5,Eccl 5,ecclesiastes,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiastes/chapters/5.json
1613-schilling-vier-predigten-von,Prov.1,Prov 1,proverbs,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/1.json
1613-schilling-vier-predigten-von,Matth. 28,Matt 28,matthew,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/28.json
1613-schilling-vier-predigten-von,1.Joh. 5,1 John 5,1john,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1john/chapters/5.json
1613-schilling-vier-predigten-von,Eph. 13,Eph 13,ephesians,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/13.json
1613-schilling-vier-predigten-von,Joh. 20,John 20,john,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/20.json
1613-schilling-vier-predigten-von,Psal. 26,Ps 26,psalms,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/26.json
1613-schilling-vier-predigten-von,Matth. 7,Matt 7,matthew,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/7.json
1613-schilling-vier-predigten-von,Matth. 12,Matt 12,matthew,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/12.json
1613-schilling-vier-predigten-von,Matth. 18,Matt 18,matthew,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/18.json
1613-schilling-vier-predigten-von,Matth. 22,Matt 22,matthew,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/22.json
1613-schilling-vier-predigten-von,Gal. 1,Gal 1,galatians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/galatians/chapters/1.json
1613-schilling-vier-predigten-von,Rom. 12,Rom 12,romans,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/12.json
1613-schilling-vier-predigten-von,Prov. 25,Prov 25,proverbs,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/25.json
1613-schilling-vier-predigten-von,2. Reg. 6. v. 21,2 Kings 6:21,2kings,6,21,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/6/verses/21.json
1613-schilling-vier-predigten-von,Joh 4,John 4,john,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/4.json
1613-schilling-vier-predigten-von,Exod. 33,Exodus 33,exodus,33,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/33.json
1613-schilling-vier-predigten-von,Num. 6,Numbers 6,numbers,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/numbers/chapters/6.json
1613-schilling-vier-predigten-von,Psal. 4,Ps 4,psalms,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/4.json
1613-schilling-vier-predigten-von,Prov. 10,Prov 10,proverbs,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/10.json
1613-schilling-vier-predigten-von,Esa 2,Isa 2,isaiah,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/2.json
1613-schilling-vier-predigten-von,Esa. 49,Isa 49,isaiah,49,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/49.json
1613-schilling-vier-predigten-von,2. Sam. 2,2 Samuel 2,2samuel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/2.json
1613-schilling-vier-predigten-von,Psal. 21,Ps 21,psalms,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/21.json
1613-schilling-vier-predigten-von,Gen. 21,Genesis 21,genesis,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/21.json
1613-schilling-vier-predigten-von,Rom. 3,Rom 3,romans,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/3.json
1613-schilling-vier-predigten-von,1. Petr. 2,1 Pet 2,1peter,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/2.json
1613-schilling-vier-predigten-von,Dan. 4,Dan 4,daniel,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/4.json
1613-schilling-vier-predigten-von,Joh. 17,John 17,john,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/17.json
1613-schilling-vier-predigten-von,Eph. 3,Eph 3,ephesians,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/3.json
1613-schilling-vier-predigten-von,1. Cor. 1,1 Cor 1,1corinthians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/1.json
1613-schilling-vier-predigten-von,Joh. 21,John 21,john,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/21.json
1613-schilling-vier-predigten-von,Esa. 40,Isa 40,isaiah,40,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/40.json
1613-schilling-vier-predigten-von,Ezech. 34,Ezek 34,ezekiel,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/34.json
1613-schilling-vier-predigten-von,Act. 20,Acts 20,acts,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/20.json
1613-schilling-vier-predigten-von,Hebr. 13,Heb 13,hebrews,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/13.json
1613-schilling-vier-predigten-von,Sap. C. 5,Wis 5,wisdom,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/5.json
1613-schilling-vier-predigten-von,Esa. 2,Isa 2,isaiah,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/2.json
1613-schilling-vier-predigten-von,Prov. 22,Prov 22,proverbs,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/22.json
1613-schilling-vier-predigten-von,2. Tim. 1,2 Tim 1,2timothy,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2timothy/chapters/1.json
1613-schilling-vier-predigten-von,2. Cor. 12,2 Cor 12,2corinthians,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/12.json
1613-schilling-vier-predigten-von,Prov. 19,Prov 19,proverbs,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/19.json
1613-schilling-vier-predigten-von,Marc. 10,Mark 10,mark,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/10.json
1613-schilling-vier-predigten-von,Exod. 20,Exodus 20,exodus,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/20.json
1613-schilling-vier-predigten-von,Est. 2,Esther 2,esther,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/esther/chapters/2.json
1613-schilling-vier-predigten-von,Exod. 21,Exodus 21,exodus,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/21.json
1613-schilling-vier-predigten-von,Lev. 20,Leviticus 20,leviticus,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/20.json
1613-schilling-vier-predigten-von,Deut. 27,Deuteronomy 27,deuteronomy,27,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/27.json
1613-schilling-vier-predigten-von,Prov. 20,Prov 20,proverbs,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/20.json
1613-schilling-vier-predigten-von,Gen. 4,Genesis 4,genesis,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/4.json
1613-schilling-vier-predigten-von,1. Sam. 4,1 Samuel 4,1samuel,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/4.json
1613-schilling-vier-predigten-von,2 Sam.18,2 Samuel 18,2samuel,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/18.json
1613-schilling-vier-predigten-von,Gen. 39,Genesis 39,genesis,39,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/39.json
1613-schilling-vier-predigten-von,1. Sam. 18,1 Samuel 18,1samuel,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/18.json
1613-schilling-vier-predigten-von,1. Psal,Ps 1,psalms,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/1.json
1613-schilling-vier-predigten-von,Rom. 8,Rom 8,romans,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/8.json
1613-schilling-vier-predigten-von,Gal. 4,Gal 4,galatians,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/galatians/chapters/4.json
1613-schilling-vier-predigten-von,Psal. 23,Ps 23,psalms,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/23.json
1613-schilling-vier-predigten-von,Psal. 2,Ps 2,psalms,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/2.json
1613-schilling-vier-predigten-von,Prov. 30,Prov 30,proverbs,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/30.json
1613-schilling-vier-predigten-von,Joh. 1,John 1,john,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/1.json
1613-schilling-vier-predigten-von,Joh 2,John 2,john,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/2.json
1613-schilling-vier-predigten-von,Joh. 14,John 14,john,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/14.json
1613-schilling-vier-predigten-von,Jacob. 4,Jas 4,james,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/4.json
1613-schilling-vier-predigten-von,Psal. 102,Ps 102,psalms,102,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/102.json
1613-schilling-vier-predigten-von,Esa. 64,Isa 64,isaiah,64,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/64.json
1613-schilling-vier-predigten-von,Jer. 23,Jer 23,jeremiah,23,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/23.json
1613-schilling-vier-predigten-von,Esa. 53,Isa 53,isaiah,53,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/53.json
1613-schilling-vier-predigten-von,Act. 10,Acts 10,acts,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/acts/chapters/10.json
1613-schilling-vier-predigten-von,dem 32. Psalmen,Ps 32,psalms,32,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/32.json
1613-schilling-vier-predigten-von,2. Pet. 2,2 Pet 2,2peter,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2peter/chapters/2.json
1613-schilling-vier-predigten-von,Matth. 25,Matt 25,matthew,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/25.json
1613-schilling-vier-predigten-von,Gen. 3,Genesis 3,genesis,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/3.json
1613-schilling-vier-predigten-von,Luc. 10,Luke 10,luke,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/10.json
1613-schilling-vier-predigten-von,1.Pet. 5,1 Pet 5,1peter,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/5.json
1613-schilling-vier-predigten-von,Apoc.1,Rev 1,revelation,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/1.json
1613-schilling-vier-predigten-von,Michaam 6,Mic 6,micah,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/micah/chapters/6.json
1613-schilling-vier-predigten-von,Ezechiel am 33,Ezek 33,ezekiel,33,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/33.json
1613-schilling-vier-predigten-von,Johannis am 6,John 6,john,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/6.json
1613-schilling-vier-predigten-von,1 Thess 4,1 Thess 4,1thessalonians,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1thessalonians/chapters/4.json
1613-schilling-vier-predigten-von,1. Thess. 5,1 Thess 5,1thessalonians,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1thessalonians/chapters/5.json
1613-schilling-vier-predigten-von,Matth. 5,Matt 5,matthew,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/5.json
1613-schilling-vier-predigten-von,Johannes 1,John 1,john,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/1.json
1613-schilling-vier-predigten-von,2.Cor.1,2 Cor 1,2corinthians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2corinthians/chapters/1.json
1613-schilling-vier-predigten-von,Gal.1,Gal 1,galatians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/galatians/chapters/1.json
1613-schilling-vier-predigten-von,Esa. 1,Isa 1,isaiah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/1.json
1613-schilling-vier-predigten-von,Joel am 2,Joel 2,joel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/2.json
1613-schilling-vier-predigten-von,Psal. 5,Ps 5,psalms,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/5.json
1613-schilling-vier-predigten-von,1. Joh. 1,1 John 1,1john,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1john/chapters/1.json
1613-schilling-vier-predigten-von,dem 51. Psalm,Ps 51,psalms,51,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/51.json
1613-schilling-vier-predigten-von,Luc. 18,Luke 18,luke,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/18.json
1613-schilling-vier-predigten-von,Joh. 2,John 2,john,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/2.json
1613-schilling-vier-predigten-von,Mich. 7,Mic 7,micah,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/micah/chapters/7.json
1613-schilling-vier-predigten-von,Jer. 4,Jer 4,jeremiah,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/4.json
1613-schilling-vier-predigten-von,Apoc. 21,Rev 21,revelation,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/21.json
1613-schilling-vier-predigten-von,Psal. 13,Ps 13,psalms,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/13.json
1613-schilling-vier-predigten-von,Luc. 17,Luke 17,luke,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/17.json
1613-schilling-vier-predigten-von,Joh. 5,John 5,john,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/5.json
1613-schilling-vier-predigten-von,Eph. 4,Eph 4,ephesians,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/4.json
1613-schilling-vier-predigten-von,Prov. 28,Prov 28,proverbs,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/28.json
1613-schilling-vier-predigten-von,Proverb. am 4,Prov 4,proverbs,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/4.json
1613-schilling-vier-predigten-von,Proverb. 31,Prov 31,proverbs,31,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/31.json
1613-schilling-vier-predigten-von,Psal. 15,Ps 15,psalms,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/15.json
1613-schilling-vier-predigten-von,Psal. 24,Ps 24,psalms,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/24.json
1613-schilling-vier-predigten-von,1. Cor. 14,1 Cor 14,1corinthians,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/14.json
1613-schilling-vier-predigten-von,Psal. 133,Ps 133,psalms,133,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/133.json
1613-schilling-vier-predigten-von,Matth. 18. v. 19,Matt 18:19,matthew,18,19,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/18/verses/19.json
1613-schilling-vier-predigten-von,Esa.1,Isa 1,isaiah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/1.json
1613-schilling-vier-predigten-von,34. Psal,Ps 34,psalms,34,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/34.json
1613-schilling-vier-predigten-von,Jac. 5,Jas 5,james,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/5.json
1613-schilling-vier-predigten-von,Sap. 4,Wis 4,wisdom,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/4.json
1613-schilling-vier-predigten-von,Lev. 26,Leviticus 26,leviticus,26,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/26.json
1613-schilling-vier-predigten-von,Deut. 28,Deuteronomy 28,deuteronomy,28,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/28.json
1613-schilling-vier-predigten-von,Gen. 6,Genesis 6,genesis,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/genesis/chapters/6.json
1613-schilling-vier-predigten-von,Jer. 9,Jer 9,jeremiah,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/9.json
1613-schilling-vier-predigten-von,Joh. 3,John 3,john,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/3.json
1613-schilling-vier-predigten-von,Jac. 3,Jas 3,james,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/james/chapters/3.json
1613-schilling-vier-predigten-von,Prov17,Prov 17,proverbs,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/17.json
1613-schilling-vier-predigten-von,Psal. 140,Ps 140,psalms,140,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/140.json
1613-schilling-vier-predigten-von,Psal. 11,Ps 11,psalms,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/11.json
1613-schilling-vier-predigten-von,Psal. 52,Ps 52,psalms,52,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/52.json
1613-schilling-vier-predigten-von,Prov. 24,Prov 24,proverbs,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/24.json
1613-schilling-vier-predigten-von,2. Sam.18,2 Samuel 18,2samuel,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/18.json
1613-schilling-vier-predigten-von,Exod. 14,Exodus 14,exodus,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/14.json
1613-schilling-vier-predigten-von,Est. 7,Esther 7,esther,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/esther/chapters/7.json
1613-schilling-vier-predigten-von,Apocal. 22,Rev 22,revelation,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/22.json
1613-schilling-vier-predigten-von,2. Reg.19,2 Kings 19,2kings,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/19.json
1613-schilling-vier-predigten-von,Matt. 25,Matt 25,matthew,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/25.json
1613-schilling-vier-predigten-von,im 30. Psalmen,Ps 30,psalms,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/30.json
1613-schilling-vier-predigten-von,Jerem. 16,Jer 16,jeremiah,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/16.json
1613-schilling-vier-predigten-von,Matth. 15,Matt 15,matthew,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/15.json
1613-schilling-vier-predigten-von,60. Psalmen,Ps 60,psalms,60,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/60.json
1613-schilling-vier-predigten-von,im 146. Psalmen,Ps 146,psalms,146,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/146.json
1613-schilling-vier-predigten-von,Psalm 91,Ps 91,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91.json
1613-schilling-vier-predigten-von,im 115. Psalmen,Ps 115,psalms,115,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/115.json
1613-schilling-vier-predigten-von,Exod. 32,Exodus 32,exodus,32,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/32.json
1613-schilling-vier-predigten-von,im 74. Psalmen,Ps 74,psalms,74,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/74.json
1613-schilling-vier-predigten-von,Esa. 48,Isa 48,isaiah,48,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/48.json
1613-schilling-vier-predigten-von,Deut. 14,Deuteronomy 14,deuteronomy,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/14.json
1613-schilling-vier-predigten-von,im 71. Pfalm,Ps 71,psalms,71,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/71.json
1613-schilling-vier-predigten-von,im 32. Psal,Ps 32,psalms,32,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/32.json
1613-schilling-vier-predigten-von,Matth.5,Matt 5,matthew,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/5.json
1613-schilling-vier-predigten-von,dem 65. Psalmen,Ps 65,psalms,65,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/65.json
1613-schilling-vier-predigten-von,Matth. 6,Matt 6,matthew,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/6.json
